"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Domain","use","details","Value","CV....","Fruit","Category","Item","Metric","name","code"
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"MONONGALIA",61,"TOTAL","NOT SPECIFIED",NA,1,40.5,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"MONONGALIA",61,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"MONONGALIA",61,"TOTAL","NOT SPECIFIED",NA,4,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"MONONGALIA",61,"TOTAL","NOT SPECIFIED",NA,3,63.4,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"PRESTON",77,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"PRESTON",77,"TOTAL","NOT SPECIFIED",NA,5,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"PRESTON",77,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"TYLER",95,"TOTAL","NOT SPECIFIED",NA,2,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"TYLER",95,"TOTAL","NOT SPECIFIED",NA,2,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"UPSHUR",97,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"NORTHWEST",20,"UPSHUR",97,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"BRAXTON",7,"TOTAL","NOT SPECIFIED",NA,1,7.3,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"BRAXTON",7,"TOTAL","NOT SPECIFIED",NA,3,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"BRAXTON",7,"TOTAL","NOT SPECIFIED",NA,3,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"BRAXTON",7,"TOTAL","NOT SPECIFIED",NA,1,63.4,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"CABELL",11,"TOTAL","NOT SPECIFIED",NA,6,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"CABELL",11,"TOTAL","NOT SPECIFIED",NA,6,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"FAYETTE",19,"TOTAL","NOT SPECIFIED",NA,2,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"FAYETTE",19,"TOTAL","NOT SPECIFIED",NA,2,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"LINCOLN",43,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"LINCOLN",43,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"MASON",53,"TOTAL","NOT SPECIFIED",NA,2,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"MASON",53,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"MASON",53,"TOTAL","NOT SPECIFIED",NA,2,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"MERCER",55,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"MERCER",55,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"NICHOLAS",67,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"NICHOLAS",67,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"NICHOLAS",67,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"PUTNAM",79,"TOTAL","NOT SPECIFIED",NA,1,7.3,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"PUTNAM",79,"TOTAL","NOT SPECIFIED",NA,4,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"PUTNAM",79,"TOTAL","NOT SPECIFIED",NA,4,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"PUTNAM",79,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"RALEIGH",81,"TOTAL","NOT SPECIFIED",NA,2,7.3,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"RALEIGH",81,"TOTAL","NOT SPECIFIED",NA,2,9,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"RALEIGH",81,"TOTAL","NOT SPECIFIED",NA,5,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"RALEIGH",81,"TOTAL","NOT SPECIFIED",NA,5,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"ROANE",87,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"ROANE",87,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WAYNE",99,"TOTAL","NOT SPECIFIED",NA,1,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WAYNE",99,"TOTAL","NOT SPECIFIED",NA,1,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WEBSTER",101,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WEBSTER",101,"TOTAL","NOT SPECIFIED",NA,2,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WEBSTER",101,"TOTAL","NOT SPECIFIED",NA,2,63.4,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WIRT",105,"TOTAL","NOT SPECIFIED",NA,1,73.8,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WEST VIRGINIA",54,"SOUTHWEST",40,"WIRT",105,"TOTAL","NOT SPECIFIED",NA,1,68.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"GREEN LAKE",47,"TOTAL","NOT SPECIFIED",NA,3,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"GREEN LAKE",47,"TOTAL","NOT SPECIFIED",NA,3,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"GREEN LAKE",47,"TOTAL","NOT SPECIFIED",NA,1,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"JUNEAU",57,"TOTAL","NOT SPECIFIED",NA,8,99.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"JUNEAU",57,"TOTAL","NOT SPECIFIED",NA,16,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"JUNEAU",57,"TOTAL","NOT SPECIFIED",NA,7,83.1,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"JUNEAU",57,"TOTAL","NOT SPECIFIED",NA,7,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"JUNEAU",57,"TOTAL","NOT SPECIFIED",NA,10,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"JUNEAU",57,"TOTAL","NOT SPECIFIED",NA,8,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"MARQUETTE",77,"TOTAL","NOT SPECIFIED",NA,1,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"MARQUETTE",77,"TOTAL","NOT SPECIFIED",NA,1,83.1,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"MARQUETTE",77,"TOTAL","NOT SPECIFIED",NA,3,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"MARQUETTE",77,"TOTAL","NOT SPECIFIED",NA,3,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"PORTAGE",97,"TOTAL","NOT SPECIFIED",NA,8,99.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"PORTAGE",97,"TOTAL","NOT SPECIFIED",NA,15,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"PORTAGE",97,"TOTAL","NOT SPECIFIED",NA,7,83.1,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"PORTAGE",97,"TOTAL","NOT SPECIFIED",NA,9,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"PORTAGE",97,"TOTAL","NOT SPECIFIED",NA,16,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"PORTAGE",97,"TOTAL","NOT SPECIFIED",NA,16,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WAUPACA",135,"TOTAL","NOT SPECIFIED",NA,6,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WAUPACA",135,"TOTAL","NOT SPECIFIED",NA,6,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WAUPACA",135,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WAUSHARA",137,"TOTAL","NOT SPECIFIED",NA,2,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WAUSHARA",137,"TOTAL","NOT SPECIFIED",NA,5,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WAUSHARA",137,"TOTAL","NOT SPECIFIED",NA,5,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WOOD",141,"TOTAL","NOT SPECIFIED",NA,17,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WOOD",141,"TOTAL","NOT SPECIFIED",NA,5,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WOOD",141,"TOTAL","NOT SPECIFIED",NA,7,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"CENTRAL",50,"WOOD",141,"TOTAL","NOT SPECIFIED",NA,5,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"BROWN",9,"TOTAL","NOT SPECIFIED",NA,41,99.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"BROWN",9,"TOTAL","NOT SPECIFIED",NA,72,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"BROWN",9,"TOTAL","NOT SPECIFIED",NA,31,83.1,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"BROWN",9,"TOTAL","NOT SPECIFIED",NA,5,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"BROWN",9,"TOTAL","NOT SPECIFIED",NA,7,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"BROWN",9,"TOTAL","NOT SPECIFIED",NA,5,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"CALUMET",15,"TOTAL","NOT SPECIFIED",NA,3,99.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"CALUMET",15,"TOTAL","NOT SPECIFIED",NA,5,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"CALUMET",15,"TOTAL","NOT SPECIFIED",NA,5,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"CALUMET",15,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"DOOR",29,"TOTAL","NOT SPECIFIED",NA,6,99.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"DOOR",29,"TOTAL","NOT SPECIFIED",NA,7,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"DOOR",29,"TOTAL","NOT SPECIFIED",NA,1,83.1,"Strawberries",NA,"ACRES NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"DOOR",29,"TOTAL","NOT SPECIFIED",NA,8,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"DOOR",29,"TOTAL","NOT SPECIFIED",NA,10,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"DOOR",29,"TOTAL","NOT SPECIFIED",NA,6,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"FOND DU LAC",39,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"FOND DU LAC",39,"TOTAL","NOT SPECIFIED",NA,3,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"MANITOWOC",71,"TOTAL","NOT SPECIFIED",NA,30,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"MANITOWOC",71,"TOTAL","NOT SPECIFIED",NA,5,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"MANITOWOC",71,"TOTAL","NOT SPECIFIED",NA,5,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"MANITOWOC",71,"TOTAL","NOT SPECIFIED",NA,2,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"OUTAGAMIE",87,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"OUTAGAMIE",87,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"OUTAGAMIE",87,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"SHEBOYGAN",117,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"SHEBOYGAN",117,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"SHEBOYGAN",117,"TOTAL","NOT SPECIFIED",NA,1,NA,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"WINNEBAGO",139,"TOTAL","NOT SPECIFIED",NA,28,NA,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"WINNEBAGO",139,"TOTAL","NOT SPECIFIED",NA,28,NA,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"WINNEBAGO",139,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"EAST CENTRAL",60,"WINNEBAGO",139,"TOTAL","NOT SPECIFIED",NA,4,NA,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"ASHLAND",3,"TOTAL","NOT SPECIFIED",NA,2,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"ASHLAND",3,"TOTAL","NOT SPECIFIED",NA,2,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"ASHLAND",3,"TOTAL","NOT SPECIFIED",NA,2,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"CLARK",19,"TOTAL","NOT SPECIFIED",NA,14,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"CLARK",19,"TOTAL","NOT SPECIFIED",NA,3,43.3,"Strawberries",NA,"OPERATIONS WITH AREA BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"CLARK",19,"TOTAL","NOT SPECIFIED",NA,9,40.5,"Strawberries",NA,"OPERATIONS WITH AREA GROWN","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"CLARK",19,"TOTAL","NOT SPECIFIED",NA,7,42,"Strawberries",NA,"OPERATIONS WITH AREA NON-BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"MARATHON",73,"TOTAL","NOT SPECIFIED",NA,14,99.1,"Strawberries",NA,"ACRES BEARING","N/A",NA,NA
"CENSUS",2022,"YEAR","COUNTY","WISCONSIN",55,"NORTH CENTRAL",20,"MARATHON",73,"TOTAL","NOT SPECIFIED",NA,30,85.4,"Strawberries",NA,"ACRES GROWN","N/A",NA,NA
